,action_date,barcode,category,date,description,description_values.made_up_date,links.document_metadata,links.self,pages,paper_filed,transaction_id,type,company_number,filename,filetype
310,2017-01-31,A6HG0ZL4,accounts,2017-11-01,accounts-with-accounts-type-micro-entity,2017-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/4cGwilwTpStgxTJu--_Lmz8SsHmvnO-fWsN5qN6sMdc,/company/09964649/filing-history/MzE4OTIwNjcyMGFkaXF6a2N4,15.0,True,MzE4OTIwNjcyMGFkaXF6a2N4,AA,09964649,accounts/GB-COH-09964649-2017-01-31.pdf,pdf
311,2018-01-31,A7GRUM68,accounts,2018-10-23,accounts-with-accounts-type-total-exemption-full,2018-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/q7o5poNUfr2fC3lnyTeiIkqgg6QUWooV42JGs3HO-II,/company/09973625/filing-history/MzIxNzYyNDEwMGFkaXF6a2N4,9.0,True,MzIxNzYyNDEwMGFkaXF6a2N4,AA,09973625,accounts/GB-COH-09973625-2018-01-31.pdf,pdf
312,2017-09-30,A77R2SNE,accounts,2018-06-13,accounts-with-accounts-type-total-exemption-full,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/o9BbQU_zE3s3JaI5RjzL5eU6wwmmiRh7zRa2kdJJRHE,/company/09977977/filing-history/MzIwNzI4NDY0MmFkaXF6a2N4,5.0,True,MzIwNzI4NDY0MmFkaXF6a2N4,AA,09977977,accounts/GB-COH-09977977-2017-09-30.pdf,pdf
313,2017-03-31,S6HW5BSX,accounts,2017-12-15,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/Mv7kRgMM-voBqrfSUAIF2HiGRuU5e532To5zjTZuZOE,/company/09996574/filing-history/MzE5Mjk1NTM4MmFkaXF6a2N4,14.0,True,MzE5Mjk1NTM4MmFkaXF6a2N4,AA,09996574,accounts/GB-COH-09996574-2017-03-31.pdf,pdf
314,2017-03-31,A6L7SFAR,accounts,2017-12-18,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/uaZIZZtYiqfTzNdeFWv4tHi7CWjz92spS2kyuLshXNo,/company/10071777/filing-history/MzE5MzExMzc1N2FkaXF6a2N4,8.0,True,MzE5MzExMzc1N2FkaXF6a2N4,AA,10071777,accounts/GB-COH-10071777-2017-03-31.pdf,pdf
315,2017-03-31,A6KSHJ09,accounts,2017-12-18,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/AOKIKqB-NUAO4dORO7v5plZC120CeAzdAvTefK1W9hc,/company/10081318/filing-history/MzE5MzA1Njc5MWFkaXF6a2N4,8.0,True,MzE5MzA1Njc5MWFkaXF6a2N4,AA,10081318,accounts/GB-COH-10081318-2017-03-31.pdf,pdf
316,2018-03-31,A7IWNK5N,accounts,2018-11-22,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/CeBxN0Cw2xbfT57yNw-2S-8e9JhC2ozW5a1p_pnFCsw,/company/10085277/filing-history/MzIyMDA2OTg3OGFkaXF6a2N4,14.0,True,MzIyMDA2OTg3OGFkaXF6a2N4,AA,10085277,accounts/GB-COH-10085277-2018-03-31.pdf,pdf
317,2017-03-31,A6LSS4P7,accounts,2018-01-03,accounts-with-accounts-type-total-exemption-full,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/jot1sRC9ftbQ8-sW76Iq6w68IJkIV0n143W7xC0T45A,/company/10085963/filing-history/MzE5NDA4NDc4M2FkaXF6a2N4,11.0,True,MzE5NDA4NDc4M2FkaXF6a2N4,AA,10085963,accounts/GB-COH-10085963-2017-03-31.pdf,pdf
318,,X7ENIT94,accounts,2018-09-17,accounts-with-accounts-type-unaudited-abridged,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/UfSOIwYnfo8LiA_DNWCZLoKplTKtPZpLMdAPsiJLMoo,/company/10087608/filing-history/MzIxNDY2OTE4M2FkaXF6a2N4,9.0,,MzIxNDY2OTE4M2FkaXF6a2N4,AA,10087608,accounts/GB-COH-10087608-2018-03-31.html,html
319,2017-04-30,A6MDDVTS,accounts,2018-01-09,accounts-with-accounts-type-micro-entity,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/j26xSOlgdSoq6QlZa5U4E8rVMghV44huZWiBe1el5PE,/company/10099042/filing-history/MzE5NDgyNDc5OGFkaXF6a2N4,11.0,True,MzE5NDgyNDc5OGFkaXF6a2N4,AA,10099042,accounts/GB-COH-10099042-2017-04-30.pdf,pdf
320,2017-04-30,X67HN0WR,accounts,2017-05-29,accounts-with-accounts-type-dormant,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/jE-RpuVvuNotikvHIiY3aXybRYtpwHQRzRckF6QW-XA,/company/10137386/filing-history/MzE3NjgzMjAwOGFkaXF6a2N4,2.0,,MzE3NjgzMjAwOGFkaXF6a2N4,AA,10137386,accounts/GB-COH-10137386-2017-04-30.html,html
321,2018-04-30,A7ERVVUA,accounts,2018-09-21,accounts-with-accounts-type-micro-entity,2018-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/xtTm-ueOFmzcuuP3zcFo6SQZ0v6hv4sVm9ShKbaZPsk,/company/10143872/filing-history/MzIxNTA0MTcxMWFkaXF6a2N4,7.0,True,MzIxNTA0MTcxMWFkaXF6a2N4,AA,10143872,accounts/GB-COH-10143872-2018-04-30.pdf,pdf
322,2017-04-30,S6YCGKLE,accounts,2018-01-29,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/ZfBvdajUsAq5Kt6Qn_bUTpJ_q2cgS9HD0TWePkjv174,/company/10145793/filing-history/MzE5NjM5MzY1OWFkaXF6a2N4,15.0,True,MzE5NjM5MzY1OWFkaXF6a2N4,AA,10145793,accounts/GB-COH-10145793-2017-04-30.pdf,pdf
323,2018-04-30,A7DFF62Q,accounts,2018-09-10,accounts-with-accounts-type-total-exemption-full,2018-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/wQh6fbD1qaFgWzq-vBoE1DUuARwUs-ssF6D2Z5YnrMo,/company/10153458/filing-history/MzIxNDEzMjQ3MmFkaXF6a2N4,11.0,True,MzIxNDEzMjQ3MmFkaXF6a2N4,AA,10153458,accounts/GB-COH-10153458-2018-04-30.pdf,pdf
324,2017-04-30,A6DL6AR7,accounts,2017-09-05,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/FPXv6Suz_XW9w-f8pui-HzPPUol-FUacsLBbkrAcWjA,/company/10157194/filing-history/MzE4NDYxMTQ0MmFkaXF6a2N4,17.0,True,MzE4NDYxMTQ0MmFkaXF6a2N4,AA,10157194,accounts/GB-COH-10157194-2017-04-30.pdf,pdf
325,2017-04-30,A7CFQU84,accounts,2018-08-21,accounts-with-accounts-type-total-exemption-full,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/4x7xWeCQMXLscldcJlgCKxE6W912cip5PHXa7o5Qetk,/company/10157295/filing-history/MzIxMjU0MjI1OWFkaXF6a2N4,8.0,True,MzIxMjU0MjI1OWFkaXF6a2N4,AA,10157295,accounts/GB-COH-10157295-2017-04-30.pdf,pdf
326,2017-04-30,X6YPGFAY,accounts,2018-01-30,accounts-with-accounts-type-micro-entity,2017-04-30,https://frontend-doc-api.companieshouse.gov.uk/document/j_LuvLB3jkobMsylXs019rsywpNhue9fthIkpaXyhX0,/company/10157965/filing-history/MzE5NjUzMzcxMWFkaXF6a2N4,2.0,,MzE5NjUzMzcxMWFkaXF6a2N4,AA,10157965,accounts/GB-COH-10157965-2017-04-30.html,html
327,2017-05-31,A71MP5VS,accounts,2018-03-19,accounts-with-accounts-type-micro-entity,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/wp2Qp-vocSJVRi_OqNctIb-oiI-XCY83IHw7NNMg8yE,/company/10187373/filing-history/MzIwMDMzNDA4NGFkaXF6a2N4,13.0,True,MzIwMDMzNDA4NGFkaXF6a2N4,AA,10187373,accounts/GB-COH-10187373-2017-05-31.pdf,pdf
328,2017-05-31,X6ZAPK4R,accounts,2018-02-07,accounts-with-accounts-type-micro-entity,2017-05-31,https://frontend-doc-api.companieshouse.gov.uk/document/tENqE7yc2Ho2e_Y4dIiDWdcWMmiL15o0VxYjlzW-omc,/company/10195133/filing-history/MzE5NzIwOTk3MmFkaXF6a2N4,2.0,,MzE5NzIwOTk3MmFkaXF6a2N4,AA,10195133,accounts/GB-COH-10195133-2017-05-31.html,html
329,2017-06-30,A719YNKO,accounts,2018-03-13,accounts-with-accounts-type-dormant,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/VccynbpzsnI9TC6Wp5cxxeh1DcF3RLP1hA1OjV9C3No,/company/10226856/filing-history/MzE5OTkwMTAxMmFkaXF6a2N4,8.0,True,MzE5OTkwMTAxMmFkaXF6a2N4,AA,10226856,accounts/GB-COH-10226856-2017-06-30.pdf,pdf
330,2017-06-30,X73K916W,accounts,2018-04-10,accounts-with-accounts-type-micro-entity,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/9DXt74uxUX9pFD4baV8VOCZA0D-IYrc2757jdS6II-Q,/company/10227051/filing-history/MzIwMjI0NjAxOGFkaXF6a2N4,2.0,,MzIwMjI0NjAxOGFkaXF6a2N4,AA,10227051,accounts/GB-COH-10227051-2017-06-30.html,html
331,2017-03-31,X6LTAYPL,accounts,2017-12-22,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/FFPzkenh8QAOtfqeQ7aehxR4BxfgxyIIhEydHpv9Ipw,/company/10227734/filing-history/MzE5MzY1NjEyM2FkaXF6a2N4,2.0,,MzE5MzY1NjEyM2FkaXF6a2N4,AA,10227734,accounts/GB-COH-10227734-2017-03-31.html,html
332,2017-06-30,A77YN6IY,accounts,2018-06-18,accounts-with-accounts-type-dormant,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/bgDPCgOC2Aj9R8PETImZzCv1fTjDQUjUkHxEyQOD3LY,/company/10234032/filing-history/MzIwNzYxMDk1NWFkaXF6a2N4,6.0,True,MzIwNzYxMDk1NWFkaXF6a2N4,AA,10234032,accounts/GB-COH-10234032-2017-06-30.pdf,pdf
333,2017-06-30,A729OWT9,accounts,2018-03-27,accounts-with-accounts-type-total-exemption-full,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/nDEy3YBRmIA8dUdbCJneMhYPSDLJjmJrT3-9QoHV8DM,/company/10244344/filing-history/MzIwMTE1MTIzMmFkaXF6a2N4,12.0,True,MzIwMTE1MTIzMmFkaXF6a2N4,AA,10244344,accounts/GB-COH-10244344-2017-06-30.pdf,pdf
334,2017-06-30,A74U7DTF,accounts,2018-05-04,accounts-with-accounts-type-micro-entity,2017-06-30,https://frontend-doc-api.companieshouse.gov.uk/document/tfKXh3Lm83MFjtfDan49boSnc_6aTwvDy-Au3T7HRc8,/company/10257396/filing-history/MzIwNDI3NTQ4N2FkaXF6a2N4,9.0,True,MzIwNDI3NTQ4N2FkaXF6a2N4,AA,10257396,accounts/GB-COH-10257396-2017-06-30.pdf,pdf
335,2017-07-31,X73OD1RD,accounts,2018-04-11,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/lOTn4hOSFZ0bisuxLed9gxcwxn5DH9JFQE9KwuWqvC0,/company/10277465/filing-history/MzIwMjM0NTIyMmFkaXF6a2N4,7.0,,MzIwMjM0NTIyMmFkaXF6a2N4,AA,10277465,accounts/GB-COH-10277465-2017-07-31.html,html
336,2017-07-31,A6JAOS1V,accounts,2017-11-23,accounts-with-accounts-type-total-exemption-full,2017-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/AIcurBKbLBGU7j_JPlHwAWjTwOOP-GhtpjORn9ZHsng,/company/10301271/filing-history/MzE5MDkwMzM0NmFkaXF6a2N4,12.0,True,MzE5MDkwMzM0NmFkaXF6a2N4,AA,10301271,accounts/GB-COH-10301271-2017-07-31.pdf,pdf
337,2017-12-31,A75OV1E8,accounts,2018-05-15,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/soXSwJtm-4L3YWT87uRx3OMMQuXU9mNhGD6ffeDfMOI,/company/10325858/filing-history/MzIwNDk4NDk3NWFkaXF6a2N4,9.0,True,MzIwNDk4NDk3NWFkaXF6a2N4,AA,10325858,accounts/GB-COH-10325858-2017-12-31.pdf,pdf
338,2017-08-31,A74P0WUW,accounts,2018-05-02,accounts-with-accounts-type-dormant,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/LKuH13n60EOWcKEm3pagrZp_Uh0NM9d84-OJHWU_XBE,/company/10328438/filing-history/MzIwNDA0MDAwNGFkaXF6a2N4,6.0,True,MzIwNDA0MDAwNGFkaXF6a2N4,AA,10328438,accounts/GB-COH-10328438-2017-08-31.pdf,pdf
339,2017-09-30,X78F2KP5,accounts,2018-06-19,accounts-with-accounts-type-micro-entity,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/MtvkQO3RzP1eN0ABhhdEwrSwjo3DF1iWxGbitNIO5x8,/company/10390573/filing-history/MzIwNzcwMDM5NGFkaXF6a2N4,2.0,,MzIwNzcwMDM5NGFkaXF6a2N4,AA,10390573,accounts/GB-COH-10390573-2017-09-30.html,html
340,2017-09-30,X7B8TMNS,accounts,2018-07-30,accounts-with-accounts-type-total-exemption-full,2017-09-30,https://frontend-doc-api.companieshouse.gov.uk/document/7qFu26Fx7QTLh1a69Io2kiAd9pbvJC2DFEB2RbDiBxg,/company/10403096/filing-history/MzIxMDk0MTE1OGFkaXF6a2N4,6.0,,MzIxMDk0MTE1OGFkaXF6a2N4,AA,10403096,accounts/GB-COH-10403096-2017-09-30.html,html
341,2017-10-31,A6LSP7DU,accounts,2018-01-03,accounts-with-accounts-type-micro-entity,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/F60TGDerEH7tx5TQh6BTyOYvohn_frj6LrvNchVoeW0,/company/10408012/filing-history/MzE5NDMzMTQ3OWFkaXF6a2N4,7.0,True,MzE5NDMzMTQ3OWFkaXF6a2N4,AA,10408012,accounts/GB-COH-10408012-2017-10-31.pdf,pdf
342,2017-10-31,A7BL2XHN,accounts,2018-08-09,accounts-with-accounts-type-dormant,2017-10-31,https://frontend-doc-api.companieshouse.gov.uk/document/0-fDQrm9WGImzFCG7EMNU9u7UysEBVn8jfvRIOw6kX8,/company/10410032/filing-history/MzIxMTc0NzQyMWFkaXF6a2N4,5.0,True,MzIxMTc0NzQyMWFkaXF6a2N4,AA,10410032,accounts/GB-COH-10410032-2017-10-31.pdf,pdf
343,2018-03-31,A7AIQPPV,accounts,2018-07-25,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/kdaNZ0-PlC6rXfIKFy8kAaI007V6xlb3-0rur1Zbtjc,/company/10442998/filing-history/MzIxMDUyOTQ2N2FkaXF6a2N4,10.0,True,MzIxMDUyOTQ2N2FkaXF6a2N4,AA,10442998,accounts/GB-COH-10442998-2018-03-31.pdf,pdf
344,2017-11-30,X7BEE5JC,accounts,2018-08-01,accounts-with-accounts-type-micro-entity,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/lmzCyRd6_F_Cxq7eLBkEJFUYEspNsihvPvxGeeDSHD0,/company/10456491/filing-history/MzIxMTEzNDQ3M2FkaXF6a2N4,6.0,,MzIxMTEzNDQ3M2FkaXF6a2N4,AA,10456491,accounts/GB-COH-10456491-2017-11-30.html,html
345,2017-11-30,A7C82RTU,accounts,2018-08-17,accounts-with-accounts-type-micro-entity,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/E90N2PN1q7MN8O1MT8SG6vL4HlEyNG9op3i_LdvpsgE,/company/10462014/filing-history/MzIxMjMxODk5M2FkaXF6a2N4,6.0,True,MzIxMjMxODk5M2FkaXF6a2N4,AA,10462014,accounts/GB-COH-10462014-2017-11-30.pdf,pdf
346,2017-03-31,A6LSS9XK,accounts,2018-01-02,accounts-with-accounts-type-micro-entity,2017-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/LfYGPTQTAQlQ5UDpo4-EXzfBtJKjyle9ARdJVNcnqJo,/company/10465467/filing-history/MzE5NDEwMTExOGFkaXF6a2N4,2.0,True,MzE5NDEwMTExOGFkaXF6a2N4,AA,10465467,accounts/GB-COH-10465467-2017-03-31.pdf,pdf
347,2018-03-31,A7FZRVN8,accounts,2018-10-16,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/nzAHye7ialxtSRbuOuBQ2qesGZATMvBMI_sroqG_Mps,/company/10491241/filing-history/MzIxNzA2NTE1NGFkaXF6a2N4,14.0,True,MzIxNzA2NTE1NGFkaXF6a2N4,AA,10491241,accounts/GB-COH-10491241-2018-03-31.pdf,pdf
348,2017-11-30,A7EUFWGO,accounts,2018-09-24,accounts-with-accounts-type-total-exemption-full,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/ngyw51z2IqbqKRHvtfflX61TiyO34tWqx5aEGN8DXy0,/company/10500410/filing-history/MzIxNTE4MjM0MGFkaXF6a2N4,9.0,True,MzIxNTE4MjM0MGFkaXF6a2N4,AA,10500410,accounts/GB-COH-10500410-2017-11-30.pdf,pdf
349,2017-11-30,A7I72GMB,accounts,2018-11-14,accounts-with-accounts-type-total-exemption-full,2017-11-30,https://frontend-doc-api.companieshouse.gov.uk/document/qTUZ8LQ_jPShWq5QbLgnRTXGtKvl4SMY5Lzt8C5B3UI,/company/10500564/filing-history/MzIxOTQyMjI4MGFkaXF6a2N4,12.0,True,MzIxOTQyMjI4MGFkaXF6a2N4,AA,10500564,accounts/GB-COH-10500564-2017-11-30.pdf,pdf
350,2017-08-31,A7A0V9VM,accounts,2018-07-19,accounts-with-accounts-type-total-exemption-full,2017-08-31,https://frontend-doc-api.companieshouse.gov.uk/document/hKn3PK--SnNOYF2UbCnb8yX1QI1rbgJeZ_zqWpHhCmM,/company/10501296/filing-history/MzIxMDA4NjA1NGFkaXF6a2N4,21.0,True,MzIxMDA4NjA1NGFkaXF6a2N4,AA,10501296,accounts/GB-COH-10501296-2017-08-31.pdf,pdf
351,2017-12-31,A7FPJ9IZ,accounts,2018-10-10,accounts-with-accounts-type-dormant,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/pK27UKnkgueTCaZax8xP25oa_TWBFpyckzxez4Uaty8,/company/10512768/filing-history/MzIxNjU2ODY5NWFkaXF6a2N4,1.0,True,MzIxNjU2ODY5NWFkaXF6a2N4,AA,10512768,accounts/GB-COH-10512768-2017-12-31.pdf,pdf
352,2018-03-31,X7EDAUUZ,accounts,2018-09-13,accounts-with-accounts-type-micro-entity,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/0K9gGezYrxyorv9nM0o_7Er_Tuy1q98KbKyWuuG7j6U,/company/10522372/filing-history/MzIxNDQyNjg2OGFkaXF6a2N4,3.0,,MzIxNDQyNjg2OGFkaXF6a2N4,AA,10522372,accounts/GB-COH-10522372-2018-03-31.html,html
353,2018-03-31,A7DX9221,accounts,2018-09-17,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/8UxXUyM0bJK-5dos8s-bPk-5yDKMHZEAofGGd_zomLo,/company/10533599/filing-history/MzIxNDY0NTQ3MGFkaXF6a2N4,14.0,True,MzIxNDY0NTQ3MGFkaXF6a2N4,AA,10533599,accounts/GB-COH-10533599-2018-03-31.pdf,pdf
354,2017-12-31,A7EZJY7U,accounts,2018-09-25,accounts-with-accounts-type-total-exemption-full,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/2ajyvMkLf8AsneHEs6ZEg_nLUUWUnYYw0Z1XOssHw6M,/company/10537683/filing-history/MzIxNTMzMTY4MGFkaXF6a2N4,12.0,True,MzIxNTMzMTY4MGFkaXF6a2N4,AA,10537683,accounts/GB-COH-10537683-2017-12-31.pdf,pdf
355,2018-03-31,A7ECJSVS,accounts,2018-09-17,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/Ru8tlT4-i80czMoU3ez8__c4qOfoVb7WptWF3PRBUHI,/company/10539387/filing-history/MzIxNDY3OTQ3NmFkaXF6a2N4,24.0,True,MzIxNDY3OTQ3NmFkaXF6a2N4,AA,10539387,accounts/GB-COH-10539387-2018-03-31.pdf,pdf
356,2018-01-31,X7G41MAH,accounts,2018-10-08,accounts-with-accounts-type-micro-entity,2018-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/hUYS1vtF63QaFF3cWniIBZSR_opYeKcm-FHRSyK9tHU,/company/10556191/filing-history/MzIxNjQ4NzA1MWFkaXF6a2N4,2.0,,MzIxNjQ4NzA1MWFkaXF6a2N4,AA,10556191,accounts/GB-COH-10556191-2018-01-31.html,html
357,2018-01-31,X7DE1H5N,accounts,2018-08-29,accounts-with-accounts-type-micro-entity,2018-01-31,https://frontend-doc-api.companieshouse.gov.uk/document/55dLTCLC7k-9NecoxyRIyHHWig0tRQDz7k3hw4POdwQ,/company/10581534/filing-history/MzIxMzE1MTUwMmFkaXF6a2N4,2.0,,MzIxMzE1MTUwMmFkaXF6a2N4,AA,10581534,accounts/GB-COH-10581534-2018-01-31.html,html
358,2018-01-26,A7H9RIVS,accounts,2018-10-29,accounts-with-accounts-type-total-exemption-full,2018-01-26,https://frontend-doc-api.companieshouse.gov.uk/document/RmxsrNSGc1z8RIHMl6jkha2L9Z1PwxZWycm18kqoMNQ,/company/10588271/filing-history/MzIxODEwMjc5MGFkaXF6a2N4,13.0,True,MzIxODEwMjc5MGFkaXF6a2N4,AA,10588271,accounts/GB-COH-10588271-2018-01-26.pdf,pdf
359,2018-03-31,A7EX10HV,accounts,2018-09-24,accounts-with-accounts-type-total-exemption-full,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/vXkL_CqRxi7FyUAMPZxAA15WDC9BUsWoF_zlsoDbCjw,/company/10645942/filing-history/MzIxNTE5MDY1M2FkaXF6a2N4,10.0,True,MzIxNTE5MDY1M2FkaXF6a2N4,AA,10645942,accounts/GB-COH-10645942-2018-03-31.pdf,pdf
360,2017-12-31,X7FAN43V,accounts,2018-09-26,accounts-with-accounts-type-small,2017-12-31,https://frontend-doc-api.companieshouse.gov.uk/document/Jl_2vXAItvvCyrDp4oTc9elc6NNSt8DxgmILNAgihsQ,/company/10689233/filing-history/MzIxNTQ3MTU1OGFkaXF6a2N4,8.0,,MzIxNTQ3MTU1OGFkaXF6a2N4,AA,10689233,accounts/GB-COH-10689233-2017-12-31.html,html
361,2018-03-31,X7JJORHT,accounts,2018-11-26,accounts-with-accounts-type-micro-entity,2018-03-31,https://frontend-doc-api.companieshouse.gov.uk/document/XV28y-Al09MlachJfjpJO0K2mqi1ENw3Wh5M5vEnnB8,/company/10722047/filing-history/MzIyMDMwODQyMmFkaXF6a2N4,2.0,,MzIyMDMwODQyMmFkaXF6a2N4,AA,10722047,accounts/GB-COH-10722047-2018-03-31.html,html
362,2016-07-31,A66M0VXS,accounts,2017-05-23,accounts-with-accounts-type-total-exemption-full,2016-07-31,https://frontend-doc-api.companieshouse.gov.uk/document/4NrkguwZCBEg52A5AMcsrC86bh_RVsS9kxeSQmMP43Q,/company/OC356377/filing-history/MzE3NjMyMzU5MGFkaXF6a2N4,10.0,True,MzE3NjMyMzU5MGFkaXF6a2N4,AA,OC356377,accounts/GB-COH-OC356377-2016-07-31.pdf,pdf
